time,Etot,Vpot,Tkin,Pc,Pc_cart,lambda,beta,trans_error,orientation_error,s_n_j1,u_n_j1,s_dot_j1,tau_on_j1,qdot_j1,c_fric_j1,v_fric_j1,power_fric_j1,s_n_j2,u_n_j2,s_dot_j2,tau_on_j2,qdot_j2,c_fric_j2,v_fric_j2,power_fric_j2,s_n_j3,u_n_j3,s_dot_j3,tau_on_j3,qdot_j3,c_fric_j3,v_fric_j3,power_fric_j3
2.920000000000002,0.0384778587966796,0.03818171510790517,0.00029614368877443453,0.12155844092591456,0.9858376300600843,1.0,1.0,0.03260433257382242,0.019034455764413222,5.001799970821879,1.1576117032763924,-0.0021381335866824565,-5.790142183670925,-0.0018470213981345296,-9.1,-0.024565384595189244,3.370653502804987e-05,4.997116742272033,-1.4255441668654656,-0.0051432332438701356,7.123610623091655,0.0036079087294638157,4.7,0.020204288884997368,3.406013251744145e-05,5.002718155442995,-0.9834543467595832,-0.008921796325586508,4.919944915583498,0.00907189678400755,6.8,0.061688898131251335,0.0001244970668956344
2.940000000000002,0.04563095145752941,0.04531516307625324,0.0003157883812761714,0.17369065804087677,1.002040771330617,1.0,1.0,0.034799678306193495,0.019020730596226776,5.001813166729521,1.1817259594995468,-0.011730441019202195,-5.91077246369091,-0.00992653239518404,-9.1,-0.13202288085594774,0.0001832839483997937,4.997111440698165,-1.4518414681031746,-0.007606169170270804,7.255013610338394,0.005238980520516634,4.7,0.029338290914893147,4.955382236207311e-05,5.002722937776137,-1.0038278398604559,-0.0065747811829829856,5.021872560048173,0.006549709942191839,6.8,0.04453802760690451,8.965947753825413e-05
2.960000000000002,0.05368485746975881,0.05330437938949416,0.00038047808026465377,0.19731119751689055,1.008575856010655,1.0,1.0,0.03698806052900773,0.019010681540973778,5.001830580976566,1.194943751999774,-0.01576105918416559,-5.976906201299348,-0.013189791701734066,-9.1,-0.1754242296330631,0.00024468182706815453,4.997105938793341,-1.4741896891947572,-0.007675521965737656,7.366682050783031,0.0052066040225327015,4.7,0.029156982526183126,4.9245695536818875e-05,5.002727723412293,-1.024831517358779,-0.007115938299876833,5.12695304371745,0.006943520158529282,6.8,0.047215937077999114,9.508756377780811e-05
2.980000000000002,0.061702472628785913,0.0614805393056515,0.00022193332313441875,0.1375295706900631,1.0028906732212335,1.0,1.0,0.03920298375968546,0.018995294557362746,5.001835069454452,1.1825543490007242,-0.004103957124109523,-5.914941814367701,-0.003470417344942689,-9.1,-0.04615655068773777,6.348196066613584e-05,4.997101389959279,-1.4963375277580968,-0.006168514651909712,7.477350339808217,0.004122408572584391,4.7,0.023085488006472588,3.8940976209613624e-05,5.002732602271939,-1.0470684675998243,-0.007903085282602496,5.23820355967256,0.007547820918262005,6.8,0.05132518224418163,0.00010342515105671575
3.000000000000002,0.07012952522431348,0.06990032352955589,0.0002292016947575946,0.16522551038848268,1.013016417212544,1.0,1.0,0.04148020479934161,0.019004587592344878,5.0018448550641965,1.1969757526737628,-0.009104555066873233,-5.987087010147855,-0.007606298662722111,-9.1,-0.10116377221420408,0.00013997359939216006,4.997094403241593,-1.524235008041695,-0.00922090558345281,7.616746227910059,0.006049530114978552,4.7,0.033877368643879885,5.727546740445316e-05,5.0027355306979935,-1.0686486408986837,-0.005250189080767433,5.346166525655966,0.00491292355582118,6.8,0.03340788017958402,6.714402108213671e-05
3.0200000000000022,0.07912238853806303,0.07868154380679461,0.00044084473126842073,0.23095539193880668,1.0218031049054308,1.0,1.0,0.04373111584550586,0.01898257774291977,5.001864662221561,1.2192145715656957,-0.018812755234946524,-6.098346281180053,-0.015430225059390068,-9.1,-0.2052219932898879,0.0002871633391680984,4.9970864460918465,-1.548715790394383,-0.01024717786905604,7.739066685028192,0.006616564467549324,4.7,0.03705276101827621,6.26860299589199e-05,5.002739478376759,-1.09282854026405,-0.007790985380508033,5.4671364814758086,0.007129192817956209,6.8,0.04847851116210222,9.764824763140858e-05
3.0400000000000023,0.08815911715132572,0.08780235066719955,0.00035676648412618457,0.21797356728634337,1.0247466179775724,1.0,1.0,0.04603573530884753,0.01902092070359174,5.001881740437424,1.220779463120701,-0.016416555554070053,-6.106194505684436,-0.013447601348161697,-9.1,-0.1788530979305506,0.0002495566348582504,4.997076951198336,-1.5764979178216851,-0.0119171398546284,7.8778814087589115,0.007559248711913824,4.7,0.04233179278671741,7.169693099218196e-05,5.002742117903396,-1.116349445139097,-0.005874306700056442,5.584808387495447,0.005262068007141352,6.8,0.03578206244856119,7.19407001892026e-05
3.0600000000000023,0.09753175676188085,0.0973022016045517,0.0002295551573291387,0.18297717505163377,1.020754982727879,1.0,1.0,0.04834339588885847,0.019059751268196916,5.001891354543524,1.216356942668694,-0.009368382839438817,-6.084085275573533,-0.007702001370489597,-9.1,-0.10243661822751166,0.0001417543588908639,4.99706619465602,-1.6029416407695,-0.013187539735022433,8.010005485095723,0.008227086625993252,4.7,0.046071685105562206,7.809268577307445e-05,5.002744082717921,-1.1395682898326909,-0.00494630158839829,5.700968518813475,0.004340504761785269,6.8,0.029515432380139827,5.928708850986395e-05
3.0800000000000023,0.10739408724334769,0.10713164450425254,0.0002624427390951508,0.1993715109251495,1.0227733203162057,1.0,1.0,0.05067097347211184,0.019109351636750437,5.001901861035626,1.2249407727834458,-0.010417846092979098,-6.127033531043936,-0.00850477535277605,-9.1,-0.11311351219192148,0.00015671092144163568,4.997055118561281,-1.6290152937340374,-0.013269106105085202,8.14027921176828,0.008145476691424847,4.7,0.04561466947197914,7.731058735333568e-05,5.00274666434159,-1.1660476747225201,-0.007428556712398851,5.833441115181355,0.006370714399963617,6.8,0.0433208579197526,8.719368546624148e-05
3.1000000000000023,0.11782901823907262,0.11748797444364495,0.00034104379542766803,0.22675126832830064,1.0295506792639733,1.0,1.0,0.05300565261047451,0.019137231137808654,5.00191738087597,1.2383704141893117,-0.015620812053491433,-6.194226498696092,-0.01261400617659092,-9.1,-0.16776628214865924,0.00023380732225244851,4.997043131118344,-1.6562021290551725,-0.014046653749229714,8.276113472738727,0.008481243625283241,4.7,0.047494964301586146,8.052932280409425e-05,5.002748940248299,-1.1913502827767533,-0.007643141943930669,5.9600263646259135,0.0064155287109315395,6.8,0.043625595234334465,8.781095298618363e-05
